Nº doc.cálc.,Cta.contrato,Contrato,Porción,PosDoc,CDoc,MA,FinPerCálc,Válido de,Validez a,CtdCálc,Cantidad cálculo,ContPorTmp,kwh
56360606693,500000000131,200001801,GANDA,000002,ZKW,,14/04/2021,16/03/2021,14/04/2021,0,0.50300000000000,30.0000,30.50300000000000
56360606693,500000000131,200001801,GANDA,000003,ZFP,,14/04/2021,16/03/2021,14/04/2021,0,0.99900000000000,30.0000,30.99900000000000
56360606693,500000000131,200001801,GANDA,000005,ZDD175,,14/04/2021,16/03/2021,14/04/2021,0,0.00000000000000,0.0000,0.00000000000000
50000100293,500000000205,200005901,GANDA,000001,ZKWH,,14/11/2022,15/10/2022,14/11/2022,"1,269",0.00000000000000,31.0000,31.00000000000000
50000100293,500000000205,200005901,GANDA,000003,ZDD175,,14/11/2022,15/10/2022,14/11/2022,0,0.00000000000000,0.0000,0.00000000000000
50000100293,500000000205,200005901,GANDA,000006,ZDD217,,14/11/2022,15/10/2022,14/11/2022,0,0.00000000000000,0.0000,0.00000000000000
50000100293,500000000205,200005901,GANDA,000008,ZDD210,,14/11/2022,15/10/2022,14/11/2022,0,0.00000000000000,0.0000,0.00000000000000
56540508163,500000000131,200003801,GANDA,000003,ZFP,,12/02/2021,15/01/2021,12/02/2021,0,0.91900000000000,29.0000,29.91900000000000
56660490389,500000000131,200003801,GANDA,000001,ZKWH,,14/01/2021,15/12/2020,14/01/2021,356,0.20000000000000,31.0000,31.20000000000000
56660490389,500000000131,200003801,GANDA,000002,ZKW,,14/01/2021,15/12/2020,14/01/2021,1,0.62000000000000,17.0000,17.62000000000000
56660490389,500000000131,200003801,GANDA,000004,ZFP,,14/01/2021,15/12/2020,14/01/2021,0,0.82800000000000,31.0000,31.82800000000000
56660490389,500000000131,200003801,GANDA,000007,ZDD175,,14/01/2021,15/12/2020,14/01/2021,0,0.00000000000000,0.0000,0.00000000000000
56540508163,500000000131,200003801,GANDA,000001,ZKWH,,12/02/2021,15/01/2021,12/02/2021,534,0.00000000000000,29.0000,29.00000000000000
56540508163,500000000131,200003801,GANDA,000002,ZKW,,12/02/2021,15/01/2021,12/02/2021,2,0.22400000000000,29.0000,29.22400000000000
56540508163,500000000131,200003801,GANDA,000005,ZDD175,,12/02/2021,15/01/2021,12/02/2021,0,0.00000000000000,0.0000,0.00000000000000
59120315957,500000000131,200003801,GANDA,000001,ZKWH,,15/03/2021,13/02/2021,15/03/2021,675,0.00000000000000,31.0000,31.00000000000000
59120315957,500000000131,200003801,GANDA,000002,ZKW,,15/03/2021,13/02/2021,15/03/2021,2,0.04400000000000,31.0000,31.04400000000000
59120315957,500000000131,200003801,GANDA,000003,ZFP,,15/03/2021,13/02/2021,15/03/2021,0,0.92100000000000,31.0000,31.92100000000000
59120315957,500000000131,200003801,GANDA,000005,ZDD175,,15/03/2021,13/02/2021,15/03/2021,0,0.00000000000000,0.0000,0.00000000000000
56780539093,500000000205,200005901,GANDA,000001,ZKWH,,15/06/2021,16/05/2021,15/06/2021,"1,246",0.00000000000000,31.0000,31.00000000000000
56780539093,500000000205,200005901,GANDA,000003,ZDD175,,15/06/2021,16/05/2021,15/06/2021,0,0.00000000000000,0.0000,0.00000000000000
56780539093,500000000205,200005901,GANDA,000006,ZDD217,,15/06/2021,16/05/2021,15/06/2021,0,0.00000000000000,0.0000,0.00000000000000
56780539093,500000000205,200005901,GANDA,000008,ZDD210,,15/06/2021,16/05/2021,15/06/2021,0,0.00000000000000,0.0000,0.00000000000000
56960504855,500000000131,200003801,GANDA,000001,ZKWH,,14/04/2021,16/03/2021,14/04/2021,471,0.60000000000000,30.0000,30.60000000000000
56960504855,500000000131,200003801,GANDA,000002,ZKW,,14/04/2021,16/03/2021,14/04/2021,1,0.76400000000000,30.0000,30.76400000000000
56960504855,500000000131,200003801,GANDA,000003,ZFP,,14/04/2021,16/03/2021,14/04/2021,0,0.61100000000000,30.0000,30.61100000000000
56960504855,500000000131,200003801,GANDA,000005,ZDD175,,14/04/2021,16/03/2021,14/04/2021,0,0.00000000000000,0.0000,0.00000000000000
57020513341,500000000131,200003801,GANDA,000001,ZKWH,,15/05/2021,15/04/2021,15/05/2021,498,0.70000000000000,31.0000,31.70000000000000
57020513341,500000000131,200003801,GANDA,000002,ZKW,,15/05/2021,15/04/2021,15/05/2021,1,0.51900000000000,31.0000,31.51900000000000
57020513341,500000000131,200003801,GANDA,000003,ZFP,,15/05/2021,15/04/2021,15/05/2021,0,0.57000000000000,31.0000,31.57000000000000
57020513341,500000000131,200003801,GANDA,000005,ZDD175,,15/05/2021,15/04/2021,15/05/2021,0,0.00000000000000,0.0000,0.00000000000000
56060712636,500000000205,200005801,GANDA,000006,ZDD217,,16/09/2021,17/08/2021,16/09/2021,0,0.00000000000000,0.0000,0.00000000000000
56060712636,500000000205,200005801,GANDA,000001,ZKWH,,16/09/2021,17/08/2021,16/09/2021,"1,097",0.00000000000000,31.0000,31.00000000000000
56060712636,500000000205,200005801,GANDA,000003,ZDD175,,16/09/2021,17/08/2021,16/09/2021,0,0.00000000000000,0.0000,0.00000000000000
56060712636,500000000205,200005801,GANDA,000008,ZDD210,,16/09/2021,17/08/2021,16/09/2021,0,0.00000000000000,0.0000,0.00000000000000
62340397951,500000000205,200005801,GANDA,000001,ZKWH,,14/04/2021,16/03/2021,14/04/2021,"1,168",0.00000000000000,30.0000,30.00000000000000
62340397951,500000000205,200005801,GANDA,000003,ZDD175,,14/04/2021,16/03/2021,14/04/2021,0,0.00000000000000,0.0000,0.00000000000000
62340397951,500000000205,200005801,GANDA,000006,ZDD217,,14/04/2021,16/03/2021,14/04/2021,0,0.00000000000000,0.0000,0.00000000000000
62340397951,500000000205,200005801,GANDA,000008,ZDD210,,14/04/2021,16/03/2021,14/04/2021,0,0.00000000000000,0.0000,0.00000000000000
50000076721,500000000205,200005801,GANDA,000001,ZKWH,,15/11/2021,16/10/2021,15/11/2021,996,0.00000000000000,31.0000,31.00000000000000
50000076721,500000000205,200005801,GANDA,000003,ZDD175,,15/11/2021,16/10/2021,15/11/2021,0,0.00000000000000,0.0000,0.00000000000000
50000076721,500000000205,200005801,GANDA,000006,ZDD217,,15/11/2021,16/10/2021,15/11/2021,0,0.00000000000000,0.0000,0.00000000000000
50000076721,500000000205,200005801,GANDA,000008,ZDD210,,15/11/2021,16/10/2021,15/11/2021,0,0.00000000000000,0.0000,0.00000000000000
50000076722,500000000205,200005901,GANDA,000001,ZKWH,,15/11/2021,16/10/2021,15/11/2021,"1,058",0.00000000000000,31.0000,31.00000000000000
50000076722,500000000205,200005901,GANDA,000003,ZDD175,,15/11/2021,16/10/2021,15/11/2021,0,0.00000000000000,0.0000,0.00000000000000
50000076722,500000000205,200005901,GANDA,000006,ZDD217,,15/11/2021,16/10/2021,15/11/2021,0,0.00000000000000,0.0000,0.00000000000000
50000076722,500000000205,200005901,GANDA,000008,ZDD210,,15/11/2021,16/10/2021,15/11/2021,0,0.00000000000000,0.0000,0.00000000000000
57020470652,500000000205,200005801,GANDA,000001,ZKWH,,14/01/2021,15/12/2020,31/12/2020,818,0.27780000000000,17.0000,17.27780000000000
57020470652,500000000205,200005801,GANDA,000002,ZKWH,,14/01/2021,01/01/2021,14/01/2021,675,0.72220000000000,14.0000,14.72220000000000
57020470652,500000000205,200005801,GANDA,000005,ZDD175,,14/01/2021,15/12/2020,14/01/2021,0,0.00000000000000,0.0000,0.00000000000000
56000629391,500000000205,200005801,GANDA,000001,ZKWH,,12/02/2021,15/01/2021,12/02/2021,"1,613",0.00000000000000,29.0000,29.00000000000000
56000629391,500000000205,200005801,GANDA,000003,ZDD175,,12/02/2021,15/01/2021,12/02/2021,0,0.00000000000000,0.0000,0.00000000000000
56000629391,500000000205,200005801,GANDA,000006,ZDD217,,12/02/2021,15/01/2021,12/02/2021,0,0.00000000000000,0.0000,0.00000000000000
56000629391,500000000205,200005801,GANDA,000008,ZDD210,,12/02/2021,15/01/2021,12/02/2021,0,0.00000000000000,0.0000,0.00000000000000
57440430697,500000000205,200005801,GANDA,000001,ZKWH,,15/03/2021,13/02/2021,15/03/2021,"1,315",0.00000000000000,31.0000,31.00000000000000
57440430697,500000000205,200005801,GANDA,000003,ZDD175,,15/03/2021,13/02/2021,15/03/2021,0,0.00000000000000,0.0000,0.00000000000000
57440430697,500000000205,200005801,GANDA,000006,ZDD217,,15/03/2021,13/02/2021,15/03/2021,0,0.00000000000000,0.0000,0.00000000000000
57440430697,500000000205,200005801,GANDA,000008,ZDD210,,15/03/2021,13/02/2021,15/03/2021,0,0.00000000000000,0.0000,0.00000000000000
58820351316,500000000205,200005801,GANDA,000001,ZKWH,,15/05/2021,15/04/2021,15/05/2021,"1,291",0.00000000000000,31.0000,31.00000000000000
58820351316,500000000205,200005801,GANDA,000003,ZDD175,,15/05/2021,15/04/2021,15/05/2021,0,0.00000000000000,0.0000,0.00000000000000
56480614066,500000000205,200005801,GANDA,000003,ZDD175,,15/06/2021,16/05/2021,15/06/2021,0,0.00000000000000,0.0000,0.00000000000000
58820351316,500000000205,200005801,GANDA,000006,ZDD217,,15/05/2021,15/04/2021,15/05/2021,0,0.00000000000000,0.0000,0.00000000000000
58820351316,500000000205,200005801,GANDA,000008,ZDD210,,15/05/2021,15/04/2021,15/05/2021,0,0.00000000000000,0.0000,0.00000000000000
56480614066,500000000205,200005801,GANDA,000001,ZKWH,,15/06/2021,16/05/2021,15/06/2021,"1,633",0.00000000000000,31.0000,31.00000000000000
56480614066,500000000205,200005801,GANDA,000006,ZDD217,,15/06/2021,16/05/2021,15/06/2021,0,0.00000000000000,0.0000,0.00000000000000
55641297772,500000000205,200005801,GANDA,000004,ZDD175,,16/07/2021,16/06/2021,16/07/2021,0,0.00000000000000,0.0000,0.00000000000000
56480614066,500000000205,200005801,GANDA,000008,ZDD210,,15/06/2021,16/05/2021,15/06/2021,0,0.00000000000000,0.0000,0.00000000000000
55641297772,500000000205,200005801,GANDA,000001,ZKWH,,16/07/2021,16/06/2021,14/07/2021,"1,488",0.35480000000000,29.0000,29.35480000000000
55641297772,500000000205,200005801,GANDA,000002,ZKWH,,16/07/2021,15/07/2021,16/07/2021,102,0.64520000000000,2.0000,2.64520000000000
55641297772,500000000205,200005801,GANDA,000007,ZDD217,,16/07/2021,16/06/2021,16/07/2021,0,0.00000000000000,0.0000,0.00000000000000
57140529475,500000000205,200005801,GANDA,000001,ZKWH,,16/08/2021,17/07/2021,16/08/2021,"1,466",0.00000000000000,31.0000,31.00000000000000
57140529475,500000000205,200005801,GANDA,000003,ZDD175,,16/08/2021,17/07/2021,16/08/2021,0,0.00000000000000,0.0000,0.00000000000000
57140529475,500000000205,200005801,GANDA,000006,ZDD217,,16/08/2021,17/07/2021,16/08/2021,0,0.00000000000000,0.0000,0.00000000000000
57140529475,500000000205,200005801,GANDA,000008,ZDD210,,16/08/2021,17/07/2021,16/08/2021,0,0.00000000000000,0.0000,0.00000000000000
58880386474,500000000205,200005801,GANDA,000007,ZDD217,,15/10/2021,17/09/2021,15/10/2021,0,0.00000000000000,0.0000,0.00000000000000
58880386474,500000000205,200005801,GANDA,000001,ZKWH,,15/10/2021,17/09/2021,14/10/2021,890,0.20680000000000,28.0000,28.20680000000000
58880386474,500000000205,200005801,GANDA,000002,ZKWH,,15/10/2021,15/10/2021,15/10/2021,31,0.79320000000000,1.0000,1.79320000000000
58880386474,500000000205,200005801,GANDA,000004,ZDD175,,15/10/2021,17/09/2021,15/10/2021,0,0.00000000000000,0.0000,0.00000000000000
55940661068,500000000205,200005901,GANDA,000006,ZDD217,,14/04/2021,16/03/2021,14/04/2021,0,0.00000000000000,0.0000,0.00000000000000
56960698318,500000000205,200005801,GANDA,000001,ZKWH,,14/10/2022,15/09/2022,14/10/2022,"1,104",0.00000000000000,30.0000,30.00000000000000
56960698318,500000000205,200005801,GANDA,000003,ZDD175,,14/10/2022,15/09/2022,14/10/2022,0,0.00000000000000,0.0000,0.00000000000000
56960698318,500000000205,200005801,GANDA,000006,ZDD217,,14/10/2022,15/09/2022,14/10/2022,0,0.00000000000000,0.0000,0.00000000000000
56960698318,500000000205,200005801,GANDA,000008,ZDD210,,14/10/2022,15/09/2022,14/10/2022,0,0.00000000000000,0.0000,0.00000000000000
57620398199,500000000205,200005901,GANDA,000001,ZKWH,,14/01/2021,15/12/2020,31/12/2020,624,0.93640000000000,17.0000,17.93640000000000
57620398199,500000000205,200005901,GANDA,000002,ZKWH,,14/01/2021,01/01/2021,14/01/2021,516,0.06360000000000,14.0000,14.06360000000000
57620398199,500000000205,200005901,GANDA,000005,ZDD175,,14/01/2021,15/12/2020,14/01/2021,0,0.00000000000000,0.0000,0.00000000000000
55940661068,500000000205,200005901,GANDA,000001,ZKWH,,14/04/2021,16/03/2021,14/04/2021,"1,010",0.00000000000000,30.0000,30.00000000000000
55940661068,500000000205,200005901,GANDA,000003,ZDD175,,14/04/2021,16/03/2021,14/04/2021,0,0.00000000000000,0.0000,0.00000000000000
55940661068,500000000205,200005901,GANDA,000008,ZDD210,,14/04/2021,16/03/2021,14/04/2021,0,0.00000000000000,0.0000,0.00000000000000
56720607122,500000000205,200005801,GANDA,000001,ZKWH,,14/12/2021,16/11/2021,14/12/2021,"1,084",0.00000000000000,29.0000,29.00000000000000
56720607122,500000000205,200005801,GANDA,000003,ZDD175,,14/12/2021,16/11/2021,14/12/2021,0,0.00000000000000,0.0000,0.00000000000000
56720607122,500000000205,200005801,GANDA,000006,ZDD217,,14/12/2021,16/11/2021,14/12/2021,0,0.00000000000000,0.0000,0.00000000000000
56720607122,500000000205,200005801,GANDA,000008,ZDD210,,14/12/2021,16/11/2021,14/12/2021,0,0.00000000000000,0.0000,0.00000000000000
55820808596,500000000205,200005801,GANDA,000001,ZKWH,,14/01/2022,15/12/2021,31/12/2021,471,0.61290000000000,17.0000,17.61290000000000
55820808596,500000000205,200005801,GANDA,000002,ZKWH,,14/01/2022,01/01/2022,14/01/2022,388,0.38710000000000,14.0000,14.38710000000000
55820808596,500000000205,200005801,GANDA,000005,ZDD175,,14/01/2022,15/12/2021,14/01/2022,0,0.00000000000000,0.0000,0.00000000000000
56900617217,500000000205,200005801,GANDA,000001,ZKWH,,14/02/2022,15/01/2022,14/02/2022,808,0.00000000000000,31.0000,31.00000000000000
56900617217,500000000205,200005801,GANDA,000003,ZDD175,,14/02/2022,15/01/2022,14/02/2022,0,0.00000000000000,0.0000,0.00000000000000
56900617217,500000000205,200005801,GANDA,000006,ZDD217,,14/02/2022,15/01/2022,14/02/2022,0,0.00000000000000,0.0000,0.00000000000000
56900617217,500000000205,200005801,GANDA,000008,ZDD210,,14/02/2022,15/01/2022,14/02/2022,0,0.00000000000000,0.0000,0.00000000000000
56900626881,500000000205,200005801,GANDA,000001,ZKWH,,16/03/2022,15/02/2022,16/03/2022,805,0.00000000000000,30.0000,30.00000000000000
56900626881,500000000205,200005801,GANDA,000003,ZDD175,,16/03/2022,15/02/2022,16/03/2022,0,0.00000000000000,0.0000,0.00000000000000
56900626881,500000000205,200005801,GANDA,000006,ZDD217,,16/03/2022,15/02/2022,16/03/2022,0,0.00000000000000,0.0000,0.00000000000000
56900626881,500000000205,200005801,GANDA,000008,ZDD210,,16/03/2022,15/02/2022,16/03/2022,0,0.00000000000000,0.0000,0.00000000000000
55940818082,500000000205,200005801,GANDA,000001,ZKWH,,13/04/2022,17/03/2022,13/04/2022,761,0.00000000000000,28.0000,28.00000000000000
55940818082,500000000205,200005801,GANDA,000003,ZDD175,,13/04/2022,17/03/2022,13/04/2022,0,0.00000000000000,0.0000,0.00000000000000
55940818082,500000000205,200005801,GANDA,000006,ZDD217,,13/04/2022,17/03/2022,13/04/2022,0,0.00000000000000,0.0000,0.00000000000000
55940818082,500000000205,200005801,GANDA,000008,ZDD210,,13/04/2022,17/03/2022,13/04/2022,0,0.00000000000000,0.0000,0.00000000000000
56600674272,500000000205,200005801,GANDA,000001,ZKWH,,14/05/2022,14/04/2022,14/05/2022,"1,065",0.00000000000000,31.0000,31.00000000000000
56600674272,500000000205,200005801,GANDA,000003,ZDD175,,14/05/2022,14/04/2022,14/05/2022,0,0.00000000000000,0.0000,0.00000000000000
56600674272,500000000205,200005801,GANDA,000006,ZDD217,,14/05/2022,14/04/2022,14/05/2022,0,0.00000000000000,0.0000,0.00000000000000
56600674272,500000000205,200005801,GANDA,000008,ZDD210,,14/05/2022,14/04/2022,14/05/2022,0,0.00000000000000,0.0000,0.00000000000000
57020653627,500000000205,200005801,GANDA,000001,ZKWH,,14/06/2022,15/05/2022,14/06/2022,"1,102",0.00000000000000,31.0000,31.00000000000000
57020653627,500000000205,200005801,GANDA,000003,ZDD175,,14/06/2022,15/05/2022,14/06/2022,0,0.00000000000000,0.0000,0.00000000000000
57020653627,500000000205,200005801,GANDA,000006,ZDD217,,14/06/2022,15/05/2022,14/06/2022,0,0.00000000000000,0.0000,0.00000000000000
57020653627,500000000205,200005801,GANDA,000008,ZDD210,,14/06/2022,15/05/2022,14/06/2022,0,0.00000000000000,0.0000,0.00000000000000
56240804564,500000000205,200005801,GANDA,000004,ZDD175,,15/07/2022,15/06/2022,15/07/2022,0,0.00000000000000,0.0000,0.00000000000000
56240804564,500000000205,200005801,GANDA,000001,ZKWH,,15/07/2022,15/06/2022,14/07/2022,"1,105",0.16120000000000,30.0000,30.16120000000000
56240804564,500000000205,200005801,GANDA,000002,ZKWH,,15/07/2022,15/07/2022,15/07/2022,36,0.83880000000000,1.0000,1.83880000000000
56240804564,500000000205,200005801,GANDA,000007,ZDD217,,15/07/2022,15/06/2022,15/07/2022,0,0.00000000000000,0.0000,0.00000000000000
55641490441,500000000205,200005801,GANDA,000001,ZKWH,,15/08/2022,16/07/2022,15/08/2022,"1,184",0.00000000000000,31.0000,31.00000000000000
55641490441,500000000205,200005801,GANDA,000003,ZDD175,,15/08/2022,16/07/2022,15/08/2022,0,0.00000000000000,0.0000,0.00000000000000
55641490441,500000000205,200005801,GANDA,000006,ZDD217,,15/08/2022,16/07/2022,15/08/2022,0,0.00000000000000,0.0000,0.00000000000000
55641490441,500000000205,200005801,GANDA,000008,ZDD210,,15/08/2022,16/07/2022,15/08/2022,0,0.00000000000000,0.0000,0.00000000000000
55641504550,500000000205,200005801,GANDA,000001,ZKWH,,14/09/2022,16/08/2022,14/09/2022,"1,333",0.00000000000000,30.0000,30.00000000000000
55641504550,500000000205,200005801,GANDA,000003,ZDD175,,14/09/2022,16/08/2022,14/09/2022,0,0.00000000000000,0.0000,0.00000000000000
55641504550,500000000205,200005801,GANDA,000006,ZDD217,,14/09/2022,16/08/2022,14/09/2022,0,0.00000000000000,0.0000,0.00000000000000
55641504550,500000000205,200005801,GANDA,000008,ZDD210,,14/09/2022,16/08/2022,14/09/2022,0,0.00000000000000,0.0000,0.00000000000000
57680399776,500000000205,200005901,GANDA,000001,ZKWH,,12/02/2021,15/01/2021,12/02/2021,"1,021",0.00000000000000,29.0000,29.00000000000000
57680399776,500000000205,200005901,GANDA,000003,ZDD175,,12/02/2021,15/01/2021,12/02/2021,0,0.00000000000000,0.0000,0.00000000000000
57680399776,500000000205,200005901,GANDA,000006,ZDD217,,12/02/2021,15/01/2021,12/02/2021,0,0.00000000000000,0.0000,0.00000000000000
57680399776,500000000205,200005901,GANDA,000008,ZDD210,,12/02/2021,15/01/2021,12/02/2021,0,0.00000000000000,0.0000,0.00000000000000
58100437316,500000000205,200005901,GANDA,000008,ZDD210,,16/09/2021,17/08/2021,16/09/2021,0,0.00000000000000,0.0000,0.00000000000000
58100437316,500000000205,200005901,GANDA,000001,ZKWH,,16/09/2021,17/08/2021,16/09/2021,"1,192",0.00000000000000,31.0000,31.00000000000000
58100437316,500000000205,200005901,GANDA,000003,ZDD175,,16/09/2021,17/08/2021,16/09/2021,0,0.00000000000000,0.0000,0.00000000000000
58100437316,500000000205,200005901,GANDA,000006,ZDD217,,16/09/2021,17/08/2021,16/09/2021,0,0.00000000000000,0.0000,0.00000000000000
56180642918,500000000205,200005901,GANDA,000001,ZKWH,,15/05/2021,15/04/2021,15/05/2021,"1,099",0.00000000000000,31.0000,31.00000000000000
56180642918,500000000205,200005901,GANDA,000003,ZDD175,,15/05/2021,15/04/2021,15/05/2021,0,0.00000000000000,0.0000,0.00000000000000
56180642918,500000000205,200005901,GANDA,000006,ZDD217,,15/05/2021,15/04/2021,15/05/2021,0,0.00000000000000,0.0000,0.00000000000000
59900248886,500000000205,200005901,GANDA,000004,ZDD175,,16/07/2021,16/06/2021,16/07/2021,0,0.00000000000000,0.0000,0.00000000000000
56180642918,500000000205,200005901,GANDA,000008,ZDD210,,15/05/2021,15/04/2021,15/05/2021,0,0.00000000000000,0.0000,0.00000000000000
59900248886,500000000205,200005901,GANDA,000001,ZKWH,,16/07/2021,16/06/2021,14/07/2021,"1,205",0.83870000000000,29.0000,29.83870000000000
59900248886,500000000205,200005901,GANDA,000002,ZKWH,,16/07/2021,15/07/2021,16/07/2021,83,0.16130000000000,2.0000,2.16130000000000
59900248886,500000000205,200005901,GANDA,000007,ZDD217,,16/07/2021,16/06/2021,16/07/2021,0,0.00000000000000,0.0000,0.00000000000000
58880369049,500000000205,200005901,GANDA,000001,ZKWH,,16/08/2021,17/07/2021,16/08/2021,"1,245",0.00000000000000,31.0000,31.00000000000000
58880369049,500000000205,200005901,GANDA,000003,ZDD175,,16/08/2021,17/07/2021,16/08/2021,0,0.00000000000000,0.0000,0.00000000000000
58880369049,500000000205,200005901,GANDA,000006,ZDD217,,16/08/2021,17/07/2021,16/08/2021,0,0.00000000000000,0.0000,0.00000000000000
58880369049,500000000205,200005901,GANDA,000008,ZDD210,,16/08/2021,17/07/2021,16/08/2021,0,0.00000000000000,0.0000,0.00000000000000
62340483297,500000000205,200005901,GANDA,000001,ZKWH,,14/01/2022,15/12/2021,31/12/2021,588,0.96770000000000,17.0000,17.96770000000000
